fpr,tpr
0.02717,0.396641
0.02717,0.396772
0.02717,0.396902
0.02717,0.397032
0.02717,0.397162
0.02717,0.397292
0.02717,0.397423
0.02717,0.397553
0.02717,0.397683
0.02717,0.397813
0.02717,0.397943
0.02717,0.398073
0.02717,0.398204
0.02717,0.398334
0.02717,0.398464
0.02717,0.398594
0.02717,0.398724
0.02717,0.398854
0.02717,0.398985
0.02717,0.399115
0.02717,0.399245
0.02717,0.399375
0.02717,0.399505
0.02717,0.399636
0.02717,0.399766
0.02717,0.399896
0.02717,0.400026
0.02717,0.400156
0.02717,0.400286
0.02717,0.400417
0.02717,0.400547
0.02717,0.400677
0.027833,0.400677
0.027833,0.400807
0.027833,0.400937
0.027833,0.401067
0.027833,0.401198
0.027833,0.401328
0.027833,0.401458
0.027833,0.401588
0.027833,0.401718
0.027833,0.401848
0.027833,0.401979
0.028496,0.401979
0.029158,0.401979
0.029158,0.402109
0.029158,0.402239
0.029158,0.402369
0.029158,0.402499
0.029158,0.40263
0.029158,0.40276
0.029158,0.40289
0.029158,0.40302
0.029158,0.40315
0.029158,0.40328
0.029158,0.403411
0.029158,0.403541
0.029158,0.403671
0.029158,0.403801
0.029158,0.403931
0.029158,0.404061
0.029158,0.404192
0.029158,0.404322
0.029158,0.404452
0.029158,0.404582
0.029158,0.404712
0.029158,0.404842
0.029158,0.404973
0.029158,0.405103
0.029158,0.405233
0.029158,0.405363
0.029158,0.405624
0.029158,0.405754
0.029158,0.405884
0.029158,0.406014
0.029158,0.406144
0.029158,0.406405
0.029158,0.406535
0.029158,0.406665
0.029158,0.406795
0.029158,0.406925
0.029158,0.407055
0.029158,0.407186
0.029158,0.407316
0.029158,0.407446
0.029158,0.407706
0.029158,0.407837
0.029158,0.408097
0.029158,0.408227
0.029158,0.408357
0.029158,0.408487
0.029158,0.408618
0.029158,0.408748
0.029158,0.408878
0.029158,0.409008
0.029158,0.409138
0.029158,0.409268
0.029158,0.409399
0.029158,0.409529
0.029158,0.409659
0.029158,0.409789
0.029158,0.409919
0.029158,0.410049
0.029158,0.41018
0.029158,0.41031
0.029821,0.41031
0.029821,0.41044
0.029821,0.41057
0.029821,0.4107
0.029821,0.410831
0.029821,0.410961
0.029821,0.411091
0.029821,0.411221
0.029821,0.411481
0.029821,0.411612
0.029821,0.411742
0.029821,0.411872
0.029821,0.412002
0.029821,0.412132
0.029821,0.412262
0.029821,0.412393
0.029821,0.412523
0.029821,0.412653
0.029821,0.412783
0.029821,0.412913
0.029821,0.413043
0.029821,0.413174
0.029821,0.413304
0.029821,0.413434
0.029821,0.413564
0.029821,0.413694
0.029821,0.413825
0.029821,0.413955
0.029821,0.414085
0.029821,0.414215
0.029821,0.414345
0.029821,0.414475
0.029821,0.414606
0.029821,0.414736
0.029821,0.414866
0.029821,0.414996
0.029821,0.415126
0.029821,0.415256
0.029821,0.415387
0.029821,0.415517
0.029821,0.415647
0.029821,0.415907
0.029821,0.416037
0.029821,0.416168
0.029821,0.416298
0.029821,0.416428
0.029821,0.416558
0.029821,0.416688
0.029821,0.416819
0.029821,0.416949
0.029821,0.417079
0.031146,0.417079
0.031809,0.417079
0.031809,0.417209
0.031809,0.417339
0.031809,0.417469
0.031809,0.4176
0.031809,0.41773
0.031809,0.41786
0.031809,0.41799
0.031809,0.41812
0.031809,0.41825
0.031809,0.418381
0.031809,0.418511
0.031809,0.418641
0.031809,0.418771
0.031809,0.418901
0.031809,0.419032
0.031809,0.419162
0.031809,0.419292
0.031809,0.419422
0.031809,0.419552
0.031809,0.419682
0.031809,0.419813
0.031809,0.419943
0.031809,0.420073
0.031809,0.420333
0.031809,0.420463
0.031809,0.420594
0.031809,0.420724
0.031809,0.420854
0.031809,0.420984
0.031809,0.421114
0.031809,0.421244
0.031809,0.421375
0.031809,0.421505
0.031809,0.421635
0.031809,0.421765
0.031809,0.421895
0.031809,0.422026
0.031809,0.422156
0.031809,0.422286
0.031809,0.422416
0.031809,0.422676
0.031809,0.422807
0.031809,0.422937
0.031809,0.423067
0.031809,0.423197
0.032472,0.423197
0.032472,0.423327
0.032472,0.423457
0.032472,0.423588
0.032472,0.423718
0.032472,0.423848
0.032472,0.423978
0.032472,0.424108
0.032472,0.424238
0.032472,0.424369
0.032472,0.424499
0.032472,0.424629
0.032472,0.424759
0.032472,0.424889
0.032472,0.42502
0.032472,0.42515
0.032472,0.42528
0.032472,0.42541
0.032472,0.42554
0.032472,0.42567
0.032472,0.425801
0.032472,0.425931
0.032472,0.426061
0.032472,0.426191
0.032472,0.426321
0.032472,0.426451
0.032472,0.426582
0.032472,0.426712
0.032472,0.426842
0.032472,0.426972
0.032472,0.427102
0.032472,0.427232
0.032472,0.427363
0.032472,0.427493
0.032472,0.427623
0.032472,0.427883
0.032472,0.428014
0.032472,0.428144
0.032472,0.428274
0.032472,0.428404
0.032472,0.428534
0.032472,0.428664
0.033135,0.428664
0.033135,0.428795
0.033135,0.428925
0.033135,0.429055
0.033135,0.429185
0.033135,0.429315
0.033135,0.429445
0.033135,0.429576
0.033135,0.429706
0.033135,0.429836
0.033135,0.429966
0.033135,0.430096
0.033135,0.430227
0.033135,0.430357
0.033135,0.430487
0.033135,0.430617
0.033135,0.430747
0.033135,0.430877
0.033135,0.431008
0.033135,0.431138
0.033135,0.431268
0.033135,0.431398
0.033135,0.431528
0.033135,0.431658
0.033135,0.431919
0.033135,0.432049
0.033135,0.432179
0.033135,0.432309
0.033135,0.432439
0.033135,0.43257
0.033135,0.4327
0.033135,0.43283
0.033135,0.43296
0.033135,0.43309
0.033135,0.433221
0.033135,0.433351
0.033135,0.433481
0.033135,0.433611
0.033135,0.433741
0.033135,0.433871
0.033135,0.434002
0.033135,0.434132
0.033135,0.434262
0.033135,0.434392
0.033135,0.434522
0.033135,0.434652
0.033135,0.434783
0.033135,0.434913
0.033135,0.435043
0.033135,0.435173
0.033135,0.435303
0.033135,0.435433
0.033135,0.435564
0.033135,0.435694
0.033135,0.435824
0.033135,0.436084
0.033135,0.436215
0.033135,0.436345
0.033135,0.436605
0.033135,0.436735
0.033135,0.436865
0.033135,0.436996
0.033135,0.437126
0.033135,0.437256
0.033135,0.437386
0.033135,0.437516
0.033135,0.437646
0.033135,0.437777
0.033135,0.437907
0.033135,0.438037
0.033135,0.438167
0.033135,0.438297
0.033135,0.438427
0.033135,0.438558
0.033135,0.438688
0.033135,0.438818
0.033135,0.438948
0.033135,0.439078
0.033135,0.439209
0.033135,0.439339
0.033135,0.439469
0.033135,0.439599
0.033135,0.439729
0.033135,0.439859
0.033135,0.43999
0.033135,0.44012
0.033135,0.44025
0.033135,0.44038
0.033135,0.44051
0.033135,0.44064
0.033135,0.440771
0.033135,0.440901
0.033135,0.441031
0.033135,0.441161
0.033135,0.441291
0.033135,0.441422
0.033135,0.441552
0.033135,0.441682
0.033135,0.441812
0.033135,0.441942
0.033135,0.442072
0.033797,0.442072
0.033797,0.442203
0.033797,0.442333
0.033797,0.442463
0.033797,0.442593
0.033797,0.442723
0.033797,0.442853
0.033797,0.442984
0.033797,0.443114
0.033797,0.443244
0.033797,0.443374
0.033797,0.443504
0.033797,0.443634
0.033797,0.443765
0.033797,0.443895
0.033797,0.444025
0.033797,0.444155
0.033797,0.444285
0.033797,0.444416
0.033797,0.444546
0.033797,0.444676
0.033797,0.444806
0.033797,0.444936
0.033797,0.445066
0.033797,0.445197
0.033797,0.445327
0.033797,0.445457
0.033797,0.445587
0.033797,0.445717
0.033797,0.445847
0.033797,0.445978
0.033797,0.446108
0.033797,0.446238
0.033797,0.446368
0.033797,0.446498
0.033797,0.446628
0.033797,0.446759
0.03446,0.446759
0.03446,0.446889
0.03446,0.447019
0.03446,0.447149
0.03446,0.447279
0.03446,0.44741
0.03446,0.44754
0.03446,0.44767
0.03446,0.4478
0.03446,0.44793
0.03446,0.44806
0.03446,0.448191
0.03446,0.448321
0.03446,0.448451
0.03446,0.448581
0.03446,0.448711
0.03446,0.448841
0.03446,0.448972
0.03446,0.449102
0.03446,0.449362
0.03446,0.449492
0.035123,0.449492
0.035123,0.449622
0.035123,0.449753
0.035123,0.449883
0.035123,0.450013
0.035123,0.450143
0.035123,0.450273
0.035123,0.450404
0.035123,0.450534
0.035123,0.450664
0.035123,0.450794
0.035123,0.450924
0.035123,0.451054
0.035123,0.451185
0.035123,0.451315
0.035123,0.451575
0.035123,0.451705
0.035785,0.451705
0.035785,0.451835
0.035785,0.451966
0.035785,0.452096
0.035785,0.452226
0.035785,0.452356
0.035785,0.452486
0.035785,0.452617
0.035785,0.452747
0.035785,0.452877
0.035785,0.453007
0.035785,0.453137
0.035785,0.453267
0.035785,0.453398
0.035785,0.453528
0.035785,0.453658
0.036448,0.453658
0.036448,0.453788
0.036448,0.453918
0.036448,0.454048
0.036448,0.454179
0.036448,0.454309
0.036448,0.454439
0.036448,0.454569
0.036448,0.454699
0.036448,0.454829
0.036448,0.45496
0.036448,0.45509
0.036448,0.45522
0.036448,0.45535
0.036448,0.45548
0.036448,0.455611
0.036448,0.455741
0.036448,0.455871
0.036448,0.456001
0.036448,0.456131
0.036448,0.456261
0.036448,0.456392
0.036448,0.456522
0.036448,0.456652
0.036448,0.456782
0.036448,0.456912
0.036448,0.457042
0.036448,0.457173
0.036448,0.457303
0.036448,0.457433
0.036448,0.457563
0.036448,0.457693
0.036448,0.457823
0.036448,0.457954
0.036448,0.458084
0.036448,0.458214
0.036448,0.458344
0.036448,0.458474
0.036448,0.458605
0.036448,0.458735
0.036448,0.458865
0.036448,0.458995
0.036448,0.459125
0.036448,0.459255
0.036448,0.459516
0.036448,0.459646
0.036448,0.459906
0.036448,0.460036
0.036448,0.460167
0.036448,0.460297
0.036448,0.460427
0.036448,0.460557
0.036448,0.460687
0.036448,0.460817
0.036448,0.460948
0.036448,0.461078
0.036448,0.461208
0.036448,0.461338
0.036448,0.461468
0.036448,0.461599
0.036448,0.461729
0.037111,0.461729
0.037111,0.461859
0.037111,0.461989
0.037111,0.462119
0.037111,0.46238
0.037111,0.46251
0.037111,0.46264
0.037111,0.46277
0.037111,0.4629
0.037111,0.46303
0.037111,0.463161
0.037111,0.463291
0.037111,0.463421
0.037111,0.463551
0.037111,0.463681
0.037111,0.463812
0.037111,0.463942
0.037111,0.464072
0.037111,0.464202
0.037111,0.464332
0.037111,0.464462
0.037111,0.464593
0.037111,0.464723
0.037111,0.464853
0.037111,0.464983
0.037111,0.465113
0.037111,0.465243
0.037111,0.465374
0.037111,0.465504
0.037111,0.465634
0.037111,0.465764
0.037111,0.466024
0.037111,0.466155
0.037111,0.466285
0.037111,0.466415
0.037111,0.466545
0.037111,0.466675
0.037111,0.466806
0.037111,0.466936
0.037111,0.467066
0.037111,0.467196
0.037111,0.467326
0.037111,0.467456
0.037111,0.467587
0.037111,0.467717
0.037111,0.467847
0.037111,0.467977
0.037111,0.468107
0.037111,0.468237
0.037111,0.468368
0.037111,0.468498
0.037111,0.468628
0.037111,0.468758
0.037111,0.468888
0.037111,0.469018
0.037111,0.469149
0.037111,0.469279
0.037111,0.469409
0.037111,0.469539
0.037111,0.469669
0.037111,0.4698
0.037111,0.46993
0.037111,0.47006
0.037111,0.47019
0.037111,0.47032
0.037111,0.47045
0.037111,0.470581
0.037111,0.470711
0.037111,0.470841
0.037111,0.470971
0.037111,0.471101
0.037111,0.471231
0.037111,0.471362
0.037111,0.471492
0.037111,0.471622
0.037111,0.471752
0.037111,0.471882
0.037111,0.472012
0.037111,0.472143
0.037111,0.472273
0.037111,0.472403
0.037773,0.472403
0.037773,0.472533
0.037773,0.472663
0.037773,0.472794
0.037773,0.472924
0.037773,0.473054
0.037773,0.473184
0.037773,0.473314
0.037773,0.473444
0.037773,0.473575
0.037773,0.473705
0.037773,0.473835
0.037773,0.473965
0.037773,0.474095
0.037773,0.474225
0.037773,0.474356
0.037773,0.474486
0.037773,0.474616
0.037773,0.474746
0.037773,0.474876
0.037773,0.475007
0.037773,0.475137
0.037773,0.475267
0.037773,0.475397
0.037773,0.475527
0.037773,0.475657
0.037773,0.475788
0.037773,0.475918
0.037773,0.476178
0.037773,0.476308
0.037773,0.476438
0.037773,0.476569
0.037773,0.476829
0.037773,0.476959
0.037773,0.477089
0.037773,0.477219
0.037773,0.47735
0.037773,0.47748
0.037773,0.47761
0.037773,0.47774
0.037773,0.47787
0.037773,0.478001
0.037773,0.478131
0.037773,0.478261
0.037773,0.478391
0.037773,0.478521
0.037773,0.478651
0.037773,0.478782
0.038436,0.478782
0.038436,0.478912
0.038436,0.479042
0.038436,0.479172
0.038436,0.479302
0.038436,0.479432
0.038436,0.479563
0.038436,0.479693
0.038436,0.479823
0.038436,0.479953
0.038436,0.480083
0.038436,0.480213
0.038436,0.480344
0.038436,0.480474
0.038436,0.480604
0.038436,0.480734
0.038436,0.480995
0.038436,0.481125
0.038436,0.481255
0.038436,0.481385
0.038436,0.481515
0.038436,0.481645
0.038436,0.481776
0.038436,0.481906
0.038436,0.482036
0.038436,0.482166
0.038436,0.482296
0.039099,0.482296
0.039099,0.482426
0.039099,0.482557
0.039099,0.482687
0.039099,0.482817
0.039099,0.482947
0.039099,0.483077
0.039099,0.483207
0.039099,0.483338
0.039099,0.483468
0.039099,0.483598
0.039099,0.483728
0.039099,0.483989
0.039099,0.484119
0.039099,0.484249
0.039099,0.484379
0.039099,0.484509
0.039099,0.484639
0.039099,0.4849
0.039099,0.48503
0.039099,0.48516
0.039099,0.48529
0.039099,0.48542
0.039099,0.485551
0.039099,0.485681
0.039099,0.485811
0.039099,0.485941
0.039099,0.486071
0.039099,0.486202
0.039099,0.486332
0.039099,0.486462
0.039761,0.486462
0.039761,0.486592
0.039761,0.486722
0.039761,0.486852
0.039761,0.486983
0.039761,0.487113
0.039761,0.487243
0.039761,0.487373
0.039761,0.487503
0.040424,0.487503
0.040424,0.487633
0.040424,0.487764
0.040424,0.487894
0.040424,0.488024
0.040424,0.488154
0.040424,0.488935
0.040424,0.489065
0.040424,0.489196
0.040424,0.489326
0.040424,0.489456
0.040424,0.489586
0.040424,0.489716
0.040424,0.489846
0.040424,0.489977
0.040424,0.490107
0.040424,0.490237
0.040424,0.490367
0.040424,0.490497
0.040424,0.490627
0.040424,0.490758
0.040424,0.490888
0.040424,0.491018
0.040424,0.491148
0.040424,0.491278
0.040424,0.491408
0.040424,0.491539
0.040424,0.491669
0.040424,0.491799
0.040424,0.491929
0.040424,0.492059
0.040424,0.49219
0.040424,0.49232
0.040424,0.49245
0.040424,0.49258
0.040424,0.49271
0.040424,0.49284
0.040424,0.492971
0.040424,0.493101
0.040424,0.493231
0.040424,0.493361
0.040424,0.493491
0.040424,0.493621
0.040424,0.493752
0.040424,0.493882
0.040424,0.494012
0.040424,0.494142
0.040424,0.494272
0.040424,0.494402
0.040424,0.494533
0.040424,0.494663
0.040424,0.494793
0.040424,0.494923
0.040424,0.495053
0.040424,0.495184
0.040424,0.495314
0.040424,0.495444
0.040424,0.495574
0.040424,0.495704
0.040424,0.495834
0.040424,0.495965
0.040424,0.496095
0.040424,0.496225
0.040424,0.496355
0.040424,0.496485
0.040424,0.496615
0.040424,0.496746
0.040424,0.496876
0.040424,0.497006
0.040424,0.497136
0.040424,0.497266
0.040424,0.497397
0.040424,0.497527
0.040424,0.497657
0.040424,0.497787
0.040424,0.498047
0.041087,0.498047
0.041087,0.498178
0.041087,0.498308
0.041087,0.498438
0.04175,0.498438
0.04175,0.498568
0.04175,0.498828
0.04175,0.498959
0.04175,0.499089
0.04175,0.499219
0.04175,0.499349
0.04175,0.499479
0.04175,0.499609
0.04175,0.49974
0.04175,0.49987
0.04175,0.5
0.04175,0.50013
0.04175,0.50026
0.04175,0.500391
0.04175,0.500521
0.04175,0.500651
0.04175,0.500781
0.04175,0.500911
0.04175,0.501041
0.04175,0.501172
0.04175,0.501302
0.04175,0.501432
0.04175,0.501562
0.04175,0.501692
0.04175,0.501822
0.04175,0.501953
0.04175,0.502083
0.04175,0.502213
0.04175,0.502343
0.04175,0.502473
0.04175,0.502734
0.04175,0.502864
0.04175,0.502994
0.04175,0.503124
0.04175,0.503254
0.04175,0.503385
0.04175,0.503515
0.04175,0.503645
0.04175,0.503775
0.04175,0.503905
0.042412,0.503905
0.042412,0.504035
0.042412,0.504166
0.042412,0.504296
0.042412,0.504426
0.042412,0.504556
0.042412,0.504686
0.042412,0.504816
0.042412,0.504947
0.042412,0.505077
0.042412,0.505207
0.042412,0.505337
0.042412,0.505467
0.042412,0.505598
0.042412,0.505728
0.042412,0.505858
0.042412,0.505988
0.042412,0.506118
0.042412,0.506248
0.042412,0.506379
0.042412,0.506509
0.042412,0.506639
0.042412,0.506769
0.042412,0.506899
0.043075,0.506899
0.043075,0.507029
0.043075,0.50716
0.043075,0.50729
0.043075,0.50742
0.043075,0.50755
0.043075,0.50768
0.043075,0.50781
0.043075,0.507941
0.043075,0.508071
0.043075,0.508201
0.043075,0.508331
0.043075,0.508461
0.043075,0.508592
0.043075,0.508722
0.043075,0.508852
0.043075,0.508982
0.043075,0.509112
0.043075,0.509242
0.043075,0.509373
0.043075,0.509503
0.043075,0.509633
0.043075,0.509763
0.043075,0.509893
0.043075,0.510023
0.043075,0.510154
0.043075,0.510284
0.043738,0.510284
0.043738,0.510414
0.043738,0.510544
0.043738,0.510674
0.043738,0.510804
0.043738,0.510935
0.043738,0.511065
0.043738,0.511195
0.043738,0.511325
0.043738,0.511455
0.043738,0.511586
0.043738,0.511716
0.043738,0.511846
0.043738,0.511976
0.043738,0.512106
0.043738,0.512367
0.043738,0.512497
0.043738,0.512627
0.043738,0.512757
0.043738,0.512887
0.043738,0.513017
0.043738,0.513148
0.043738,0.513278
0.043738,0.513408
0.043738,0.513538
0.043738,0.513668
0.043738,0.513798
0.043738,0.513929
0.043738,0.514059
0.043738,0.514189
0.043738,0.514319
0.043738,0.514449
0.043738,0.51458
0.043738,0.51471
0.043738,0.51484
0.043738,0.51497
0.043738,0.5151
0.043738,0.51523
0.043738,0.515361
0.043738,0.515491
0.043738,0.515621
0.043738,0.515751
0.043738,0.515881
0.043738,0.516011
0.043738,0.516142
0.043738,0.516272
0.043738,0.516402
0.043738,0.516532
0.043738,0.516662
0.043738,0.516793
0.043738,0.516923
0.043738,0.517053
0.043738,0.517183
0.043738,0.517313
0.043738,0.517443
0.0444,0.517443
0.0444,0.517574
0.0444,0.517704
0.0444,0.517834
0.0444,0.517964
0.0444,0.518094
0.0444,0.518224
0.0444,0.518355
0.0444,0.518485
0.0444,0.518615
0.0444,0.518745
0.0444,0.518875
0.0444,0.519005
0.0444,0.519136
0.0444,0.519266
0.0444,0.519396
0.0444,0.519526
0.0444,0.519656
0.0444,0.519787
0.0444,0.519917
0.0444,0.520047
0.0444,0.520177
0.0444,0.520307
0.0444,0.520437
0.0444,0.520568
0.0444,0.520698
0.0444,0.520828
0.0444,0.521088
0.0444,0.521218
0.0444,0.521349
0.0444,0.521479
0.0444,0.521609
0.0444,0.521739
0.0444,0.521869
0.0444,0.521999
0.045063,0.521999
0.045063,0.52213
0.045063,0.52226
0.045063,0.52239
0.045063,0.52252
0.045063,0.52265
0.045063,0.522781
0.045063,0.522911
0.045063,0.523171
0.045063,0.523301
0.045063,0.523431
0.045063,0.523562
0.045063,0.523692
0.045063,0.523822
0.045063,0.523952
0.045063,0.524473
0.045063,0.524603
0.045063,0.524733
0.045063,0.524863
0.045063,0.524993
0.045063,0.525124
0.045063,0.525254
0.045063,0.525384
0.045063,0.525514
0.045063,0.525644
0.045063,0.525775
0.045063,0.525905
0.045063,0.526035
0.045063,0.526165
0.045063,0.526295
0.045063,0.526425
0.045063,0.526556
0.045063,0.526686
0.045063,0.526816
0.045063,0.526946
0.045063,0.527076
0.045063,0.527206
0.045063,0.527337
0.045063,0.527467
0.045063,0.527597
0.045063,0.527727
0.045726,0.527727
0.045726,0.527857
0.045726,0.527988
0.045726,0.528118
0.045726,0.528248
0.045726,0.528378
0.045726,0.528508
0.045726,0.528638
0.045726,0.528769
0.045726,0.528899
0.045726,0.529029
0.045726,0.529159
0.045726,0.529289
0.045726,0.52955
0.045726,0.52968
0.045726,0.52981
0.045726,0.52994
0.045726,0.53007
0.045726,0.5302
0.046388,0.5302
0.046388,0.530331
0.046388,0.530461
0.047051,0.530461
0.047051,0.530591
0.047051,0.530721
0.047051,0.530851
0.047051,0.530982
0.047051,0.531112
0.047714,0.531112
0.047714,0.531242
0.047714,0.531372
0.047714,0.531502
0.047714,0.531632
0.047714,0.531763
0.047714,0.531893
0.047714,0.532023
0.047714,0.532153
0.047714,0.532283
0.047714,0.532413
0.047714,0.532544
0.047714,0.532674
0.047714,0.532804
0.047714,0.532934
0.047714,0.533064
0.047714,0.533194
0.047714,0.533325
0.047714,0.533455
0.047714,0.533585
0.047714,0.533715
0.047714,0.533845
0.047714,0.534106
0.047714,0.534236
0.047714,0.534366
0.047714,0.534496
0.047714,0.534626
0.047714,0.534757
0.047714,0.534887
0.047714,0.535017
0.047714,0.535147
0.047714,0.535277
0.047714,0.535407
0.047714,0.535668
0.047714,0.535798
0.047714,0.535928
0.047714,0.536058
0.047714,0.536188
0.047714,0.536319
0.048376,0.536319
0.048376,0.536449
0.048376,0.536579
0.048376,0.536709
0.048376,0.536839
0.048376,0.53697
0.048376,0.5371
0.048376,0.53723
0.048376,0.53736
0.048376,0.53749
0.049039,0.53749
0.049039,0.53762
0.049702,0.53762
0.049702,0.537751
0.049702,0.538011
0.049702,0.538141
0.049702,0.538271
0.049702,0.538401
0.049702,0.538532
0.049702,0.538662
0.049702,0.538792
0.049702,0.538922
0.049702,0.539052
0.049702,0.539183
0.050364,0.539183
0.050364,0.539313
0.050364,0.539443
0.050364,0.539573
0.050364,0.539703
0.050364,0.539833
0.050364,0.539964
0.050364,0.540094
0.050364,0.540224
0.050364,0.540354
0.050364,0.540484
0.050364,0.540614
0.050364,0.540745
0.050364,0.540875
0.050364,0.541005
0.051027,0.541005
0.051027,0.541135
0.051027,0.541265
0.051027,0.541395
0.051027,0.541526
0.05169,0.541526
0.05169,0.541656
0.052353,0.541656
0.052353,0.541786
0.052353,0.541916
0.053015,0.541916
0.053015,0.542046
0.053015,0.542307
0.053015,0.542437
0.053015,0.542567
0.053678,0.542567
0.053678,0.542697
0.053678,0.542827
0.053678,0.542958
0.053678,0.543088
0.053678,0.543218
0.053678,0.543348
0.053678,0.543478
0.053678,0.543608
0.053678,0.543739
0.053678,0.543869
0.053678,0.543999
0.053678,0.544129
0.053678,0.544259
0.053678,0.544389
0.053678,0.54452
0.053678,0.54465
0.053678,0.54478
0.053678,0.54491
0.053678,0.54504
0.053678,0.545171
0.053678,0.545301
0.053678,0.545431
0.053678,0.545561
0.053678,0.545691
0.053678,0.545821
0.053678,0.545952
0.053678,0.546082
0.053678,0.546212
0.053678,0.546342
0.053678,0.546472
0.053678,0.546602
0.054341,0.546602
0.054341,0.546733
0.054341,0.546863
0.054341,0.546993
0.054341,0.547123
0.054341,0.547253
0.054341,0.547383
0.054341,0.547514
0.054341,0.547644
0.054341,0.547774
0.054341,0.547904
0.054341,0.548034
0.054341,0.548165
0.054341,0.548295
0.054341,0.548425
0.054341,0.548555
0.054341,0.548815
0.054341,0.548946
0.054341,0.549076
0.054341,0.549206
0.054341,0.549336
0.054341,0.549466
0.054341,0.549596
0.055003,0.549596
0.055003,0.549727
0.055666,0.549727
0.055666,0.549857
0.055666,0.549987
0.055666,0.550117
0.055666,0.550247
0.055666,0.550378
0.055666,0.550508
0.055666,0.550638
0.055666,0.550768
0.055666,0.550898
0.055666,0.551028
0.055666,0.551289
0.055666,0.551419
0.055666,0.551549
0.055666,0.551679
0.055666,0.551809
0.056329,0.551809
0.056329,0.55194
0.056329,0.55207
0.056329,0.5522
0.056329,0.55233
0.056329,0.55246
0.056329,0.55259
0.056329,0.552721
0.056329,0.552851
0.056329,0.552981
0.056329,0.553111
0.056329,0.553241
0.056329,0.553372
0.056329,0.553502
0.056329,0.553632
0.056329,0.553762
0.056329,0.553892
0.056329,0.554153
0.056329,0.554283
0.056329,0.554543
0.056329,0.554673
0.056329,0.554803
0.056329,0.554934
0.056329,0.555064
0.056329,0.555194
0.056329,0.555324
0.056329,0.555454
0.056329,0.555584
0.056329,0.555715
0.056329,0.555845
0.056329,0.555975
0.056329,0.556105
0.056329,0.556235
0.056329,0.556366
0.056329,0.556496
0.056329,0.556626
0.056329,0.556756
0.056329,0.556886
0.056329,0.557016
0.056329,0.557147
0.056329,0.557277
0.056329,0.557407
0.056329,0.557537
0.056329,0.557667
0.056329,0.557797
0.056329,0.557928
0.056329,0.558058
0.056329,0.558188
0.056329,0.558318
0.056329,0.558448
0.056329,0.558578
0.056329,0.558709
0.056329,0.558969
0.056329,0.559099
0.056329,0.559229
0.056329,0.55936
0.056329,0.55949
0.056329,0.55962
0.056329,0.55975
0.056329,0.55988
0.056329,0.56001
0.056329,0.560141
0.056329,0.560271
0.056329,0.560401
0.056329,0.560531
0.056329,0.560661
0.056329,0.560791
0.056329,0.560922
0.056329,0.561052
0.056329,0.561182
0.056329,0.561312
0.056329,0.561442
0.056329,0.561573
0.056329,0.561703
0.056329,0.561833
0.056329,0.561963
0.056329,0.562093
0.056329,0.562223
0.056329,0.562354
0.056329,0.562484
0.056329,0.562614
0.056329,0.562744
0.056329,0.562874
0.056329,0.563004
0.056329,0.563135
0.056329,0.563265
0.056329,0.563395
0.056329,0.563525
0.056329,0.563655
0.056329,0.563785
0.056329,0.563916
0.056329,0.564046
0.056329,0.564176
0.056329,0.564306
0.056329,0.564436
0.056329,0.564567
0.056329,0.564697
0.056329,0.564827
0.056329,0.564957
0.056329,0.565087
0.056329,0.565217
0.056329,0.565348
0.056329,0.565478
0.056329,0.565608
0.056329,0.565868
0.056329,0.565998
0.056329,0.566129
0.056329,0.566259
0.056329,0.566389
0.056329,0.566519
0.056329,0.566649
0.056329,0.566779
0.056329,0.56691
0.056329,0.56704
0.056991,0.56704
0.056991,0.56717
0.056991,0.56743
0.056991,0.567561
0.058979,0.567561
0.058979,0.567691
0.058979,0.567821
0.059642,0.567821
0.059642,0.567951
0.059642,0.568081
0.059642,0.568211
0.059642,0.568342
0.059642,0.568472
0.059642,0.568602
0.059642,0.568732
0.059642,0.568862
0.059642,0.568992
0.059642,0.569123
0.059642,0.569253
0.059642,0.569383
0.059642,0.569513
0.060305,0.569513
0.060305,0.569643
0.060305,0.569773
0.060305,0.569904
0.060305,0.570034
0.060305,0.570164
0.060305,0.570294
0.060305,0.570424
0.060305,0.570555
0.060305,0.570685
0.060305,0.570815
0.060305,0.570945
0.060305,0.571075
0.060305,0.571205
0.060305,0.571336
0.060305,0.571466
0.060305,0.571596
0.060305,0.571726
0.060305,0.571856
0.060305,0.571986
0.060305,0.572117
0.060305,0.572247
0.060305,0.572377
0.060305,0.572507
0.060305,0.572637
0.060305,0.572768
0.060305,0.572898
0.060305,0.573028
0.060305,0.573158
0.060305,0.573288
0.060305,0.573418
0.060305,0.573549
0.060305,0.573679
0.060305,0.573809
0.060305,0.573939
0.060305,0.574069
0.060305,0.574199
0.060305,0.57433
0.060305,0.57446
0.060305,0.57459
0.060305,0.57472
0.060305,0.57485
0.060305,0.57498
0.060305,0.575111
0.060305,0.575241
0.060305,0.575371
0.060305,0.575501
0.060305,0.575631
0.060305,0.575762
0.060305,0.576022
0.060305,0.576152
0.060305,0.576282
0.060305,0.576412
0.060305,0.576543
0.060305,0.576673
0.060305,0.576803
0.060305,0.576933
0.060305,0.577063
0.060305,0.577324
0.060305,0.577454
0.060305,0.577584
0.060305,0.577714
0.060305,0.577974
0.060305,0.578105
0.060305,0.578235
0.060305,0.578365
0.060305,0.578495
0.060305,0.578625
0.060305,0.578756
0.060305,0.578886
0.060305,0.579016
0.060305,0.579146
0.060305,0.579276
